*******************************************************************************
Ephemeris / WWW_USER Tue Jan 27 23:33:35 2009  Pasadena, USA     / Horizons    
*******************************************************************************
Target body name: Pluto Barycenter (9)            {source: DE413+DE405}
Center body name: Earth (399)                     {source: DE405}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 1900-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2099-Dec-31 00:00:00.0000 UT      
Step-size       : 14400 minutes
*******************************************************************************
Target pole/equ : IAU_PLUTO_BARYCENTER            {East-longitude +}
Target radii    : 1195.0 x 1195.0 x 1195.0 km     {Equator, meridian, pole}    
Center geodetic : .000000000,.000000000,.00000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: .000000000,.000000000,.00000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude +}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun                             {source: DE405+DE406}
Interfering body: MOON (Req= 1737.400) km         {source: DE405}
Deflecting body : Sun, EARTH                      {source: DE405}
Deflecting GMs  : 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : JD  
EOP file        : eop.090127.p090420                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2009-JAN-27. PREDICTS-> 2009-APR-19
Units conversion: 1 AU= 149597870.691 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
Date_________JDUT, , ,           delta,     deldot,    ObsEcLon,   ObsEcLat,
****************************************************************************
$$SOE
2416400.500000000, , ,45.9569438920190,-26.4862605,  80.6227400, -8.7219715,
2416410.500000000, , ,45.8116065056109,-23.7023620,  80.5302005, -8.7419071,
2416420.500000000, , ,45.6846230244517,-20.1599654,  80.4071621, -8.7584508,
2416430.500000000, , ,45.5798883074267,-16.0136680,  80.2580660, -8.7707869,
2416440.500000000, , ,45.5007381117748,-11.3124059,  80.0877910, -8.7782065,
2416450.500000000, , ,45.4499203329248, -6.2446156,  79.9026970, -8.7801517,
2416460.500000000, , ,45.4289326348505, -0.9992411,  79.7098571, -8.7762857,
2416470.500000000, , ,45.4385324798969,  4.3154559,  79.5159981, -8.7664606,
2416480.500000000, , ,45.4784227541257,  9.4488342,  79.3285353, -8.7507639,
2416490.500000000, , ,45.5470215049039, 14.2470827,  79.1546737, -8.7295230,
2416500.500000000, , ,45.6421122449488, 18.5846034,  79.0006904, -8.7032419,
2416510.500000000, , ,45.7603860628730, 22.2499097,  78.8724131, -8.6726245,
2416520.500000000, , ,45.8977312329318, 25.1897394,  78.7743898, -8.6385137,
2416530.500000000, , ,46.0497709456446, 27.3103943,  78.7102308, -8.6018268,
2416540.500000000, , ,46.2114147011139, 28.5148446,  78.6824738, -8.5635599,
2416550.500000000, , ,46.3775182013784, 28.8626434,  78.6917568, -8.5247032,
2416560.500000000, , ,46.5430692851951, 28.3132946,  78.7381179, -8.4862126,
2416570.500000000, , ,46.7028852346421, 26.8987403,  78.8205924, -8.4490079,
2416580.500000000, , ,46.8523786743120, 24.7465086,  78.9365523, -8.4139036,
2416590.500000000, , ,46.9873153184129, 21.8641655,  79.0829969, -8.3816259,
2416600.500000000, , ,47.1037723014940, 18.3821409,  79.2562320, -8.3528038,
2416610.500000000, , ,47.1987607443203, 14.4342015,  79.4517658, -8.3279306,
2416620.500000000, , ,47.2696810856471, 10.0661165,  79.6648760, -8.3074052,
2416630.500000000, , ,47.3145911294355,  5.4620348,  79.8902026, -8.2915131,
2416640.500000000, , ,47.3325079825968,  0.7216659,  80.1225460, -8.2804147,
2416650.500000000, , ,47.3228061182416, -4.0744260,  80.3567047, -8.2741625,
2416660.500000000, , ,47.2857329600995, -8.7321602,  80.5868345, -8.2727237,
2416670.500000000, , ,47.2223087854910,-13.1941999,  80.8077641, -8.2759480,
2416680.500000000, , ,47.1339094592186,-17.3471744,  81.0146306, -8.2835960,
2416690.500000000, , ,47.0228605301081,-21.0277229,  81.2022367, -8.2953093,
2416700.500000000, , ,46.8919679302856,-24.2099493,  81.3661953, -8.3106361,
2416710.500000000, , ,46.7444254840021,-26.7605287,  81.5025950, -8.3290397,
2416720.500000000, , ,46.5842635198458,-28.5837917,  81.6079548, -8.3498660,
2416730.500000000, , ,46.4156517685284,-29.6761133,  81.6797389, -8.3723892,
2416740.500000000, , ,46.2431275388145,-29.9178031,  81.7158195, -8.3958064,
2416750.500000000, , ,46.0716986010182,-29.3112919,  81.7153836, -8.4192325,
2416760.500000000, , ,45.9061295499083,-27.8807177,  81.6788442, -8.4417627,
2416770.500000000, , ,45.7513654657559,-25.5722045,  81.6070173, -8.4624644,
2416780.500000000, , ,45.6122030459573,-22.5011476,  81.5024247, -8.4804136,
2416790.500000000, , ,45.4927899709045,-18.7330055,  81.3688887, -8.4947627,
2416800.500000000, , ,45.3970710287624,-14.3256888,  81.2108348, -8.5047353,
2416810.500000000, , ,45.3281310078566, -9.4885993,  81.0339769, -8.5096958,
2416820.500000000, , ,45.2880984511351, -4.3257825,  80.8447325, -8.5091922,
2416830.500000000, , ,45.2784719178829,  0.9939991,  80.6501444, -8.5029442,
2416840.500000000, , ,45.2994142213186,  6.2335816,  80.4576285, -8.4909086,
2416850.500000000, , ,45.3501323008944, 11.2861189,  80.2740548, -8.4732630,
2416860.500000000, , ,45.4289959016001, 15.9360100,  80.1064738, -8.4503777,
2416870.500000000, , ,45.5330887466290, 20.0108007,  79.9613912, -8.4228405,
2416880.500000000, , ,45.6589350952952, 23.4480799,  79.8437413, -8.3913837,
2416890.500000000, , ,45.8023604418433, 26.0737308,  79.7579111, -8.3568524,
2416900.500000000, , ,45.9584557419527, 27.8439147,  79.7071987, -8.3201904,
2416910.500000000, , ,46.1223495692869, 28.7576382,  79.6932490, -8.2823519,
2416920.500000000, , ,46.2888244658167, 28.7376792,  79.7167353, -8.2442940,
2416930.500000000, , ,46.4526643713148, 27.8680786,  79.7770247, -8.2069457,
2416940.500000000, , ,46.6091640017932, 26.1873051,  79.8725098, -8.1711459,
2416950.500000000, , ,46.7536292250950, 23.7202232,  80.0008048, -8.1376670,
2416960.500000000, , ,46.8819708917007, 20.6286589,  80.1581689, -8.1071805,
2416970.500000000, , ,46.9907855087851, 16.9596873,  80.3406549, -8.0802337,
2416980.500000000, , ,47.0769525817912, 12.8176304,  80.5439861, -8.0572879,
2416990.500000000, , ,47.1382971886924,  8.3803082,  80.7628625, -8.0386809,
2417000.500000000, , ,47.1732543571159,  3.6915593,  80.9920946, -8.0246375,
2417010.500000000, , ,47.1807516649531, -1.0923414,  81.2264281, -8.0152957,
2417020.500000000, , ,47.1607503867576, -5.8251530,  81.4603638, -8.0106476,
2417030.500000000, , ,47.1136468392453,-10.4575320,  81.6885386, -8.0106346,
2417040.500000000, , ,47.0405048440920,-14.8087494,  81.9054901, -8.0150862,
2417050.500000000, , ,46.9433043867918,-18.7890197,  82.1062935, -8.0237086,
2417060.500000000, , ,46.8243056621291,-22.3319194,  82.2864022, -8.0361316,
2417070.500000000, , ,46.6865416605512,-25.2660242,  82.4410966, -8.0518897,
2417080.500000000, , ,46.5336707729852,-27.5641644,  82.5667027, -8.0704015,
2417090.500000000, , ,46.3695181449452,-29.1468125,  82.6603291, -8.0910226,
2417100.500000000, , ,46.1986230804726,-29.8969302,  82.7192724, -8.1130111,
2417110.500000000, , ,46.0257036853652,-29.8485057,  82.7420362, -8.1355456,
2417120.500000000, , ,45.8555042730744,-28.9362919,  82.7281712, -8.1577751,
2417130.500000000, , ,45.6931606954782,-27.1474732,  82.6781692, -8.1787889,
2417140.500000000, , ,45.5434217301331,-24.5760380,  82.5938003, -8.1976824,
2417150.500000000, , ,45.4108180351646,-21.2123877,  82.4777033, -8.2135944,
2417160.500000000, , ,45.2996840617483,-17.1776532,  82.3339778, -8.2256997,
2417170.500000000, , ,45.2134053721692,-12.6169489,  82.1679581, -8.2333066,
2417180.500000000, , ,45.1548403719048, -7.6026553,  81.9852651, -8.2358630,
2417190.500000000, , ,45.1259989751153, -2.3659199,  81.7926754, -8.2329711,
2417200.500000000, , ,45.1276281289090,  2.9337269,  81.5975963, -8.2244678,
2417210.500000000, , ,45.1597659117742,  8.1597009,  81.4071457, -8.2103818,
2417220.500000000, , ,45.2212307900763, 13.0569376,  81.2284814, -8.1909506,
2417230.500000000, , ,45.3097399972028, 17.5141868,  81.0682699, -8.1666400,
2417240.500000000, , ,45.4224170867514, 21.3860920,  80.9325434, -8.1380577,
2417250.500000000, , ,45.5552932005069, 24.4972404,  80.8263577, -8.1059670,
2417260.500000000, , ,45.7039005669871, 26.8316278,  80.7532510, -8.0712432,
2417270.500000000, , ,45.8635222044728, 28.2867650,  80.7160159, -8.0347880,
2417280.500000000, , ,46.0288637237565, 28.8233604,  80.7162586, -7.9975496,
2417290.500000000, , ,46.1948540245420, 28.5143116,  80.7537820, -7.9604497,
2417300.500000000, , ,46.3565097521568, 27.3196524,  80.8276647, -7.9243415,
2417310.500000000, , ,46.5088797909616, 25.3259459,  80.9360880, -7.8900384,
2417320.500000000, , ,46.6477481615605, 22.6461312,  81.0760338, -7.8582407,
2417330.500000000, , ,46.7691668464678, 19.2995266,  81.2438368, -7.8295486,
2417340.500000000, , ,46.8697119755752, 15.4509487,  81.4351631, -7.8044824,
2417350.500000000, , ,46.9468749343154, 11.2025976,  81.6453857, -7.7834222,
2417360.500000000, , ,46.9984724151197,  6.6258420,  81.8695353, -7.7666617,
2417370.500000000, , ,47.0231586940200,  1.9122996,  82.1019896, -7.7544032,
2417380.500000000, , ,47.0204151363943, -2.8703292,  82.3374138, -7.7466972,
2417390.500000000, , ,46.9900902423980, -7.6057179,  82.5706325, -7.7435397,
2417400.500000000, , ,46.9330126431061,-12.1174644,  82.7959686, -7.7448357,
2417410.500000000, , ,46.8506054676243,-16.3675804,  83.0082019, -7.7503541,
2417420.500000000, , ,46.7447382128681,-20.2084234,  83.2024898, -7.7598088,
2417430.500000000, , ,46.6182291155572,-23.5125613,  83.3742133, -7.7727920,
2417440.500000000, , ,46.4742096661462,-26.2556719,  83.5192030, -7.7888030,
2417450.500000000, , ,46.3163274549624,-28.2868054,  83.6336882, -7.8072788,
2417460.500000000, , ,46.1489388938339,-29.5559939,  83.7149381, -7.8275322,
2417470.500000000, , ,45.9764174005175,-30.0468278,  83.7609870, -7.8488227,
2417480.500000000, , ,45.8035936111262,-29.6506944,  83.7702930, -7.8703527,
2417490.500000000, , ,45.6355251862122,-28.4158539,  83.7428135, -7.8912437,
2417500.500000000, , ,45.4769614894840,-26.3492918,  83.6797401, -7.9106347,
2417510.500000000, , ,45.3328158560995,-23.4379768,  83.5829717, -7.9276544,
2417520.500000000, , ,45.2075531022802,-19.8307290,  83.4558021, -7.9414561,
2417530.500000000, , ,45.1049891915274,-15.5813246,  83.3027191, -7.9513140,
2417540.500000000, , ,45.0286091851927,-10.8030593,  83.1292576, -7.9565809,
