*******************************************************************************
Ephemeris / WWW_USER Tue Jan 27 23:35:39 2009  Pasadena, USA     / Horizons    
*******************************************************************************
Target body name: Neptune (899)                   {source: NEP076}
Center body name: Earth (399)                     {source: DE405}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 1900-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2099-Dec-31 00:00:00.0000 UT      
Step-size       : 14400 minutes
*******************************************************************************
Target pole/equ : IAU_NEPTUNE                     {East-longitude -}
Target radii    : 24764.0 x 24764.0 x 24341.0 km  {Equator, meridian, pole}    
Center geodetic : .000000000,.000000000,.00000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: .000000000,.000000000,.00000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude +}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun                             {source: DE405+DE406}
Interfering body: MOON (Req= 1737.400) km         {source: DE405}
Deflecting body : Sun, EARTH                      {source: DE405}
Deflecting GMs  : 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : JD  
EOP file        : eop.090127.p090420                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2009-JAN-27. PREDICTS-> 2009-APR-19
Units conversion: 1 AU= 149597870.691 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
Date_________JDUT, , ,           delta,     deldot,    ObsEcLon,   ObsEcLat,
****************************************************************************
$$SOE
2434280.500000000, , ,31.2521793649925,  9.0860025, 200.7162462,  1.6177347,
2434290.500000000, , ,31.2910855912158,  4.3612579, 201.0795082,  1.6163153,
2434300.500000000, , ,31.3022278853933, -0.5269590, 201.4512309,  1.6163888,
2434310.500000000, , ,31.2848958413661, -5.4671055, 201.8231343,  1.6177843,
2434320.500000000, , ,31.2393883730752,-10.2571733, 202.1865085,  1.6207236,
2434330.500000000, , ,31.1668100582258,-14.8308148, 202.5333360,  1.6250681,
2434340.500000000, , ,31.0687998159047,-19.0278894, 202.8554093,  1.6307805,
2434350.500000000, , ,30.9481051228349,-22.6738396, 203.1444626,  1.6377265,
2434360.500000000, , ,30.8080209292366,-25.7252269, 203.3937291,  1.6457546,
2434370.500000000, , ,30.6524130239262,-28.0191691, 203.5970489,  1.6547142,
2434380.500000000, , ,30.4860123665554,-29.4680242, 203.7490865,  1.6643429,
2434390.500000000, , ,30.3136546162353,-30.0670266, 203.8462536,  1.6744090,
2434400.500000000, , ,30.1405568141946,-29.7120955, 203.8864380,  1.6846512,
2434410.500000000, , ,29.9722038121107,-28.4453541, 203.8695449,  1.6947271,
2434420.500000000, , ,29.8136454576600,-26.3148501, 203.7971971,  1.7043688,
2434430.500000000, , ,29.6699208880054,-23.3225010, 203.6726148,  1.7132667,
2434440.500000000, , ,29.5455727985304,-19.6354203, 203.5016627,  1.7211068,
2434450.500000000, , ,29.4442757966039,-15.3458057, 203.2915683,  1.7276761,
2434460.500000000, , ,29.3692734418098,-10.5663392, 203.0504873,  1.7327336,
2434470.500000000, , ,29.3227078672057, -5.5276137, 202.7884175,  1.7361235,
2434480.500000000, , ,29.3057393437409, -0.3305639, 202.5158460,  1.7377814,
2434490.500000000, , ,29.3188454333165,  4.8426640, 202.2433359,  1.7376392,
2434500.500000000, , ,29.3612198438867,  9.7865500, 201.9813839,  1.7357665,
2434510.500000000, , ,29.4313290997790, 14.4294603, 201.7397770,  1.7322707,
2434520.500000000, , ,29.5269402069254, 18.5827150, 201.5278245,  1.7272748,
2434530.500000000, , ,29.6448016432505, 22.1323287, 201.3532195,  1.7210279,
2434540.500000000, , ,29.7813911576034, 25.0483144, 201.2219206,  1.7137460,
2434550.500000000, , ,29.9326283160813, 27.1889576, 201.1391933,  1.7056748,
2434560.500000000, , ,30.0939401814888, 28.5493868, 201.1083099,  1.6971292,
2434570.500000000, , ,30.2609019601794, 29.1262596, 201.1305858,  1.6883428,
2434580.500000000, , ,30.4287372172953, 28.8554395, 201.2063840,  1.6795936,
2434590.500000000, , ,30.5927437707822, 27.8202829, 201.3345024,  1.6711593,
2434600.500000000, , ,30.7486149758079, 26.0254749, 201.5124112,  1.6632332,
2434610.500000000, , ,30.8919429436003, 23.4948255, 201.7363437,  1.6560600,
2434620.500000000, , ,31.0188703822521, 20.3650308, 202.0013844,  1.6498265,
2434630.500000000, , ,31.1260234811566, 16.6477097, 202.3021841,  1.6446685,
2434640.500000000, , ,31.2102395749726, 12.4504234, 202.6322759,  1.6407615,
2434650.500000000, , ,31.2692445579593,  7.9297470, 202.9841542,  1.6381870,
2434660.500000000, , ,31.3012574873913,  3.1204964, 203.3504786,  1.6370246,
2434670.500000000, , ,31.3050646821583, -1.8032804, 203.7232156,  1.6373683,
2434680.500000000, , ,31.2805105321723, -6.6952558, 204.0938973,  1.6391419,
2434690.500000000, , ,31.2279190258142,-11.4818638, 204.4540392,  1.6424124,
2434700.500000000, , ,31.1484843635405,-15.9572226, 204.7952693,  1.6471260,
2434710.500000000, , ,31.0444024262866,-20.0155551, 205.1096085,  1.6531580,
2434720.500000000, , ,30.9182908428172,-23.5512930, 205.3892969,  1.6604250,
2434730.500000000, , ,30.7737307751822,-26.3822633, 205.6271310,  1.6687569,
2434740.500000000, , ,30.6149599792747,-28.4730703, 205.8175731,  1.6779345,
2434750.500000000, , ,30.4464660011169,-29.7221790, 205.9558693,  1.6877655,
2434760.500000000, , ,30.2734574572829,-30.0368530, 206.0383418,  1.6979542,
2434770.500000000, , ,30.1011870673952,-29.4704687, 206.0637212,  1.7082173,
2434780.500000000, , ,29.9348486052254,-27.9725539, 206.0323228,  1.7182764,
2434790.500000000, , ,29.7798004738452,-25.5858689, 205.9461360,  1.7277785,
2434800.500000000, , ,29.6407481743134,-22.4421051, 205.8092734,  1.7364524,
2434810.500000000, , ,29.5219915963352,-18.5686538, 205.6275952,  1.7440187,
2434820.500000000, , ,29.4273329583184,-14.1375414, 205.4088756,  1.7501935,
2434830.500000000, , ,29.3594362926049, -9.3132668, 205.1619324,  1.7548233,
2434840.500000000, , ,29.3203484783984, -4.1904661, 204.8963686,  1.7577433,
2434850.500000000, , ,29.3111364889688,  0.9937389, 204.6230465,  1.7588616,
2434860.500000000, , ,29.3316804633076,  6.1035776, 204.3526320,  1.7582104,
2434870.500000000, , ,29.3812678944642, 11.0131654, 204.0951429,  1.7558076,
2434880.500000000, , ,29.4580820625896, 15.5086647, 203.8604820,  1.7517863,
2434890.500000000, , ,29.5594928107850, 19.5262661, 203.6573820,  1.7463392,
2434900.500000000, , ,29.6824733859898, 22.9432596, 203.4932668,  1.7396421,
2434910.500000000, , ,29.8231051729631, 25.6349030, 203.3740555,  1.7319786,
2434920.500000000, , ,29.9772239099017, 27.6131886, 203.3040238,  1.7236076,
2434930.500000000, , ,30.1404841359638, 28.7795191, 203.2864170,  1.7147808,
2434940.500000000, , ,30.3080592713686, 29.1192622, 203.3223992,  1.7058174,
2434950.500000000, , ,30.4753903282673, 28.6934207, 203.4114354,  1.6969512,
2434960.500000000, , ,30.6378865009160, 27.4436028, 203.5523762,  1.6884352,
2434970.500000000, , ,30.7909563698383, 25.4510822, 203.7423787,  1.6805356,
2434980.500000000, , ,30.9306115380446, 22.7933363, 203.9772040,  1.6734178,
2434990.500000000, , ,31.0529472661002, 19.4712902, 204.2519996,  1.6672915,
2435000.500000000, , ,31.1545288763669, 15.6334705, 204.5608901,  1.6623273,
